"","tagname","longitude","latitude","datecollected","yearcollected","monthcollected","daycollected","julianday","timeofday","receiver_group"
"443","A69-9001-17767",-76.4298,34.49297,"2022-11-04 07:52:01",2022,11,4,308,7.86694444444444,"RSTSNCA"
"444","A69-9001-17767",-76.4298,34.49297,"2022-11-04 07:59:50",2022,11,4,308,7.99722222222222,"RSTSNCA"
"445","A69-9001-17767",-76.4298,34.49297,"2022-11-04 08:01:57",2022,11,4,308,8.0325,"RSTSNCA"
"446","A69-9001-17767",-76.4298,34.49297,"2022-11-04 08:12:13",2022,11,4,308,8.20361111111111,"RSTSNCA"
"447","A69-9001-17767",-76.4298,34.49297,"2022-11-04 08:15:10",2022,11,4,308,8.25277777777778,"RSTSNCA"
"448","A69-9001-17767",-76.4298,34.49297,"2022-11-04 08:17:58",2022,11,4,308,8.29944444444445,"RSTSNCA"
"449","A69-9001-17767",-76.4298,34.49297,"2022-11-04 08:37:28",2022,11,4,308,8.62444444444444,"RSTSNCA"
"450","A69-9001-17767",-76.4298,34.49297,"2022-11-04 09:26:02",2022,11,4,308,9.43388888888889,"RSTSNCA"
"451","A69-9001-17767",-76.4298,34.49297,"2022-11-04 09:44:53",2022,11,4,308,9.74805555555555,"RSTSNCA"
"452","A69-9001-17767",-76.4298,34.49297,"2022-11-04 09:47:58",2022,11,4,308,9.79944444444445,"RSTSNCA"
"453","A69-9001-17767",-76.4298,34.49297,"2022-11-04 09:51:03",2022,11,4,308,9.85083333333333,"RSTSNCA"
"454","A69-9001-17767",-76.4298,34.49297,"2022-11-04 10:15:17",2022,11,4,308,10.2547222222222,"RSTSNCA"
"455","A69-9001-17767",-76.4298,34.49297,"2022-11-04 10:21:50",2022,11,4,308,10.3638888888889,"RSTSNCA"
"456","A69-9001-17767",-76.4298,34.49297,"2022-11-04 10:27:17",2022,11,4,308,10.4547222222222,"RSTSNCA"
"457","A69-9001-17767",-76.4298,34.49297,"2022-11-04 10:31:53",2022,11,4,308,10.5313888888889,"RSTSNCA"
"458","A69-9001-17767",-76.4298,34.49297,"2022-11-04 10:35:12",2022,11,4,308,10.5866666666667,"RSTSNCA"
"459","A69-9001-17767",-76.4298,34.49297,"2022-11-04 10:41:06",2022,11,4,308,10.685,"RSTSNCA"
"460","A69-9001-17767",-76.4298,34.49297,"2022-11-04 10:42:21",2022,11,4,308,10.7058333333333,"RSTSNCA"
"461","A69-9001-17767",-76.4298,34.49297,"2022-11-04 10:52:23",2022,11,4,308,10.8730555555556,"RSTSNCA"
"462","A69-9001-17767",-76.4298,34.49297,"2022-11-04 11:29:10",2022,11,4,308,11.4861111111111,"RSTSNCA"
"463","A69-9001-17767",-76.4298,34.49297,"2022-11-04 11:32:30",2022,11,4,308,11.5416666666667,"RSTSNCA"
"464","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:09:54",2022,11,4,308,12.165,"RSTSNCA"
"465","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:24:43",2022,11,4,308,12.4119444444444,"RSTSNCA"
"466","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:26:50",2022,11,4,308,12.4472222222222,"RSTSNCA"
"467","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:27:59",2022,11,4,308,12.4663888888889,"RSTSNCA"
"468","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:30:34",2022,11,4,308,12.5094444444444,"RSTSNCA"
"469","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:32:11",2022,11,4,308,12.5363888888889,"RSTSNCA"
"470","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:38:28",2022,11,4,308,12.6411111111111,"RSTSNCA"
"471","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:41:40",2022,11,4,308,12.6944444444444,"RSTSNCA"
"472","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:42:48",2022,11,4,308,12.7133333333333,"RSTSNCA"
"473","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:43:58",2022,11,4,308,12.7327777777778,"RSTSNCA"
"474","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:46:38",2022,11,4,308,12.7772222222222,"RSTSNCA"
"475","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:50:44",2022,11,4,308,12.8455555555556,"RSTSNCA"
"476","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:52:23",2022,11,4,308,12.8730555555556,"RSTSNCA"
"477","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:54:37",2022,11,4,308,12.9102777777778,"RSTSNCA"
"478","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:55:58",2022,11,4,308,12.9327777777778,"RSTSNCA"
"479","A69-9001-17767",-76.4298,34.49297,"2022-11-04 12:59:51",2022,11,4,308,12.9975,"RSTSNCA"
"480","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:01:12",2022,11,4,308,13.02,"RSTSNCA"
"481","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:02:51",2022,11,4,308,13.0475,"RSTSNCA"
"482","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:05:02",2022,11,4,308,13.0838888888889,"RSTSNCA"
"483","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:06:18",2022,11,4,308,13.105,"RSTSNCA"
"484","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:07:45",2022,11,4,308,13.1291666666667,"RSTSNCA"
"485","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:09:35",2022,11,4,308,13.1597222222222,"RSTSNCA"
"486","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:15:22",2022,11,4,308,13.2561111111111,"RSTSNCA"
"487","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:16:29",2022,11,4,308,13.2747222222222,"RSTSNCA"
"488","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:17:39",2022,11,4,308,13.2941666666667,"RSTSNCA"
"489","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:21:56",2022,11,4,308,13.3655555555556,"RSTSNCA"
"490","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:27:24",2022,11,4,308,13.4566666666667,"RSTSNCA"
"491","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:29:52",2022,11,4,308,13.4977777777778,"RSTSNCA"
"492","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:31:44",2022,11,4,308,13.5288888888889,"RSTSNCA"
"493","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:34:20",2022,11,4,308,13.5722222222222,"RSTSNCA"
"494","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:36:29",2022,11,4,308,13.6080555555556,"RSTSNCA"
"495","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:37:44",2022,11,4,308,13.6288888888889,"RSTSNCA"
"496","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:40:49",2022,11,4,308,13.6802777777778,"RSTSNCA"
"497","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:43:08",2022,11,4,308,13.7188888888889,"RSTSNCA"
"498","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:44:41",2022,11,4,308,13.7447222222222,"RSTSNCA"
"499","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:49:39",2022,11,4,308,13.8275,"RSTSNCA"
"500","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:52:29",2022,11,4,308,13.8747222222222,"RSTSNCA"
"501","A69-9001-17767",-76.4298,34.49297,"2022-11-04 13:55:02",2022,11,4,308,13.9172222222222,"RSTSNCA"
"502","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:03:06",2022,11,4,308,14.0516666666667,"RSTSNCA"
"503","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:05:58",2022,11,4,308,14.0994444444444,"RSTSNCA"
"504","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:10:52",2022,11,4,308,14.1811111111111,"RSTSNCA"
"505","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:13:56",2022,11,4,308,14.2322222222222,"RSTSNCA"
"506","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:16:14",2022,11,4,308,14.2705555555556,"RSTSNCA"
"507","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:35:53",2022,11,4,308,14.5980555555556,"RSTSNCA"
"508","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:49:39",2022,11,4,308,14.8275,"RSTSNCA"
"509","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:54:00",2022,11,4,308,14.9,"RSTSNCA"
"510","A69-9001-17767",-76.4298,34.49297,"2022-11-04 14:55:59",2022,11,4,308,14.9330555555556,"RSTSNCA"
"511","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:06:41",2022,11,4,308,15.1113888888889,"RSTSNCA"
"512","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:10:03",2022,11,4,308,15.1675,"RSTSNCA"
"513","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:11:25",2022,11,4,308,15.1902777777778,"RSTSNCA"
"514","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:15:10",2022,11,4,308,15.2527777777778,"RSTSNCA"
"515","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:16:23",2022,11,4,308,15.2730555555556,"RSTSNCA"
"516","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:19:22",2022,11,4,308,15.3227777777778,"RSTSNCA"
"517","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:21:31",2022,11,4,308,15.3586111111111,"RSTSNCA"
"518","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:22:45",2022,11,4,308,15.3791666666667,"RSTSNCA"
"519","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:24:08",2022,11,4,308,15.4022222222222,"RSTSNCA"
"520","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:25:48",2022,11,4,308,15.43,"RSTSNCA"
"521","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:28:03",2022,11,4,308,15.4675,"RSTSNCA"
"522","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:29:27",2022,11,4,308,15.4908333333333,"RSTSNCA"
"523","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:31:11",2022,11,4,308,15.5197222222222,"RSTSNCA"
"524","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:33:33",2022,11,4,308,15.5591666666667,"RSTSNCA"
"525","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:38:48",2022,11,4,308,15.6466666666667,"RSTSNCA"
"526","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:40:28",2022,11,4,308,15.6744444444444,"RSTSNCA"
"527","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:42:43",2022,11,4,308,15.7119444444444,"RSTSNCA"
"528","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:44:07",2022,11,4,308,15.7352777777778,"RSTSNCA"
"529","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:45:49",2022,11,4,308,15.7636111111111,"RSTSNCA"
"530","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:48:11",2022,11,4,308,15.8030555555556,"RSTSNCA"
"531","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:49:48",2022,11,4,308,15.83,"RSTSNCA"
"532","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:53:15",2022,11,4,308,15.8875,"RSTSNCA"
"533","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:54:42",2022,11,4,308,15.9116666666667,"RSTSNCA"
"534","A69-9001-17767",-76.4298,34.49297,"2022-11-04 15:56:30",2022,11,4,308,15.9416666666667,"RSTSNCA"
"535","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:06:36",2022,11,4,308,16.11,"RSTSNCA"
"536","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:12:18",2022,11,4,308,16.205,"RSTSNCA"
"537","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:15:02",2022,11,4,308,16.2505555555556,"RSTSNCA"
"538","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:17:25",2022,11,4,308,16.2902777777778,"RSTSNCA"
"539","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:19:05",2022,11,4,308,16.3180555555556,"RSTSNCA"
"540","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:21:22",2022,11,4,308,16.3561111111111,"RSTSNCA"
"541","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:22:52",2022,11,4,308,16.3811111111111,"RSTSNCA"
"542","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:24:45",2022,11,4,308,16.4125,"RSTSNCA"
"543","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:31:09",2022,11,4,308,16.5191666666667,"RSTSNCA"
"544","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:33:00",2022,11,4,308,16.55,"RSTSNCA"
"545","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:40:16",2022,11,4,308,16.6711111111111,"RSTSNCA"
"546","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:41:47",2022,11,4,308,16.6963888888889,"RSTSNCA"
"547","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:49:14",2022,11,4,308,16.8205555555556,"RSTSNCA"
"548","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:51:25",2022,11,4,308,16.8569444444444,"RSTSNCA"
"549","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:54:08",2022,11,4,308,16.9022222222222,"RSTSNCA"
"550","A69-9001-17767",-76.4298,34.49297,"2022-11-04 16:55:58",2022,11,4,308,16.9327777777778,"RSTSNCA"
"551","A69-9001-17767",-76.4298,34.49297,"2022-11-04 17:17:55",2022,11,4,308,17.2986111111111,"RSTSNCA"
"552","A69-9001-17767",-76.4298,34.49297,"2022-11-04 17:23:05",2022,11,4,308,17.3847222222222,"RSTSNCA"
"553","A69-9001-17767",-76.4298,34.49297,"2022-11-04 17:27:14",2022,11,4,308,17.4538888888889,"RSTSNCA"
"554","A69-9001-17767",-76.4298,34.49297,"2022-11-04 17:49:17",2022,11,4,308,17.8213888888889,"RSTSNCA"
"555","A69-9001-17767",-76.4298,34.49297,"2022-11-04 17:56:32",2022,11,4,308,17.9422222222222,"RSTSNCA"
"556","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:03:46",2022,11,4,308,18.0627777777778,"RSTSNCA"
"557","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:06:33",2022,11,4,308,18.1091666666667,"RSTSNCA"
"558","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:09:01",2022,11,4,308,18.1502777777778,"RSTSNCA"
"559","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:10:51",2022,11,4,308,18.1808333333333,"RSTSNCA"
"560","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:13:28",2022,11,4,308,18.2244444444444,"RSTSNCA"
"561","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:15:36",2022,11,4,308,18.26,"RSTSNCA"
"562","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:16:48",2022,11,4,308,18.28,"RSTSNCA"
"563","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:19:36",2022,11,4,308,18.3266666666667,"RSTSNCA"
"564","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:24:17",2022,11,4,308,18.4047222222222,"RSTSNCA"
"565","A69-9001-17767",-76.4298,34.49297,"2022-11-04 18:26:43",2022,11,4,308,18.4452777777778,"RSTSNCA"
"566","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:14:13",2022,11,4,308,19.2369444444444,"RSTSNCA"
"567","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:16:57",2022,11,4,308,19.2825,"RSTSNCA"
"568","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:28:45",2022,11,4,308,19.4791666666667,"RSTSNCA"
"569","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:32:12",2022,11,4,308,19.5366666666667,"RSTSNCA"
"570","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:35:30",2022,11,4,308,19.5916666666667,"RSTSNCA"
"571","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:40:11",2022,11,4,308,19.6697222222222,"RSTSNCA"
"572","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:42:22",2022,11,4,308,19.7061111111111,"RSTSNCA"
"573","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:43:27",2022,11,4,308,19.7241666666667,"RSTSNCA"
"574","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:44:33",2022,11,4,308,19.7425,"RSTSNCA"
"575","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:46:49",2022,11,4,308,19.7802777777778,"RSTSNCA"
"576","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:48:01",2022,11,4,308,19.8002777777778,"RSTSNCA"
"577","A69-9001-17767",-76.4298,34.49297,"2022-11-04 19:59:04",2022,11,4,308,19.9844444444444,"RSTSNCA"
"578","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:07:21",2022,11,4,308,20.1225,"RSTSNCA"
"579","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:09:21",2022,11,4,308,20.1558333333333,"RSTSNCA"
"580","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:19:43",2022,11,4,308,20.3286111111111,"RSTSNCA"
"581","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:28:20",2022,11,4,308,20.4722222222222,"RSTSNCA"
"582","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:36:33",2022,11,4,308,20.6091666666667,"RSTSNCA"
"583","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:38:50",2022,11,4,308,20.6472222222222,"RSTSNCA"
"584","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:40:04",2022,11,4,308,20.6677777777778,"RSTSNCA"
"585","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:47:03",2022,11,4,308,20.7841666666667,"RSTSNCA"
"586","A69-9001-17767",-76.4298,34.49297,"2022-11-04 20:57:38",2022,11,4,308,20.9605555555556,"RSTSNCA"
"587","A69-9001-17767",-76.4298,34.49297,"2022-11-04 21:08:04",2022,11,4,308,21.1344444444444,"RSTSNCA"
"588","A69-9001-17767",-76.4298,34.49297,"2022-11-04 21:09:22",2022,11,4,308,21.1561111111111,"RSTSNCA"
"589","A69-9001-17767",-76.4298,34.49297,"2022-11-04 21:19:58",2022,11,4,308,21.3327777777778,"RSTSNCA"
"590","A69-9001-17767",-76.4298,34.49297,"2022-11-04 21:40:02",2022,11,4,308,21.6672222222222,"RSTSNCA"
"591","A69-9001-17767",-76.4298,34.49297,"2022-11-04 21:47:46",2022,11,4,308,21.7961111111111,"RSTSNCA"
"592","A69-9001-17767",-76.4298,34.49297,"2022-11-04 21:52:02",2022,11,4,308,21.8672222222222,"RSTSNCA"
"593","A69-9001-17767",-76.4298,34.49297,"2022-11-04 21:59:39",2022,11,4,308,21.9941666666667,"RSTSNCA"
"594","A69-9001-17767",-76.4298,34.49297,"2022-11-04 22:05:22",2022,11,4,308,22.0894444444444,"RSTSNCA"
"595","A69-9001-17767",-76.4298,34.49297,"2022-11-05 02:43:12",2022,11,5,309,2.72,"RSTSNCA"
"596","A69-9001-17767",-76.4298,34.49297,"2022-11-05 02:52:34",2022,11,5,309,2.87611111111111,"RSTSNCA"
"597","A69-9001-17767",-76.4298,34.49297,"2022-11-05 02:55:09",2022,11,5,309,2.91916666666667,"RSTSNCA"
"598","A69-9001-17767",-76.4298,34.49297,"2022-11-05 03:27:36",2022,11,5,309,3.46,"RSTSNCA"
"599","A69-9001-17767",-76.4298,34.49297,"2022-11-05 03:29:13",2022,11,5,309,3.48694444444444,"RSTSNCA"
"600","A69-9001-17767",-76.4298,34.49297,"2022-11-05 03:31:21",2022,11,5,309,3.5225,"RSTSNCA"
"601","A69-9001-17767",-76.4298,34.49297,"2022-11-05 04:25:11",2022,11,5,309,4.41972222222222,"RSTSNCA"
"602","A69-9001-17767",-76.4298,34.49297,"2022-11-05 04:29:27",2022,11,5,309,4.49083333333333,"RSTSNCA"
"603","A69-9001-17767",-76.4298,34.49297,"2022-11-05 04:34:00",2022,11,5,309,4.56666666666667,"RSTSNCA"
"604","A69-9001-17767",-76.4298,34.49297,"2022-11-05 05:07:58",2022,11,5,309,5.13277777777778,"RSTSNCA"
"605","A69-9001-17767",-76.4298,34.49297,"2022-11-05 05:09:57",2022,11,5,309,5.16583333333333,"RSTSNCA"
"606","A69-9001-17767",-76.4298,34.49297,"2022-11-05 05:49:27",2022,11,5,309,5.82416666666667,"RSTSNCA"
"607","A69-9001-17767",-76.4298,34.49297,"2022-11-05 06:00:29",2022,11,5,309,6.00805555555556,"RSTSNCA"
"608","A69-9001-17767",-76.4298,34.49297,"2022-11-05 06:01:51",2022,11,5,309,6.03083333333333,"RSTSNCA"
"609","A69-9001-17767",-76.4298,34.49297,"2022-11-05 06:03:33",2022,11,5,309,6.05916666666667,"RSTSNCA"
"610","A69-9001-17767",-76.4298,34.49297,"2022-11-05 16:51:17",2022,11,5,309,16.8547222222222,"RSTSNCA"
"611","A69-9001-17767",-76.4298,34.49297,"2022-11-05 16:52:26",2022,11,5,309,16.8738888888889,"RSTSNCA"
"612","A69-9001-17767",-76.4298,34.49297,"2022-11-05 16:53:38",2022,11,5,309,16.8938888888889,"RSTSNCA"
"613","A69-9001-17767",-76.4298,34.49297,"2022-11-05 17:38:53",2022,11,5,309,17.6480555555556,"RSTSNCA"
"614","A69-9001-17767",-76.4298,34.49297,"2022-11-05 18:17:24",2022,11,5,309,18.29,"RSTSNCA"
"615","A69-9001-17767",-76.4298,34.49297,"2022-11-05 18:26:06",2022,11,5,309,18.435,"RSTSNCA"
"616","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:20:35",2022,11,5,309,19.3430555555556,"RSTSNCA"
"617","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:23:14",2022,11,5,309,19.3872222222222,"RSTSNCA"
"618","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:26:43",2022,11,5,309,19.4452777777778,"RSTSNCA"
"619","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:30:14",2022,11,5,309,19.5038888888889,"RSTSNCA"
"620","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:33:06",2022,11,5,309,19.5516666666667,"RSTSNCA"
"621","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:37:58",2022,11,5,309,19.6327777777778,"RSTSNCA"
"622","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:44:19",2022,11,5,309,19.7386111111111,"RSTSNCA"
"623","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:45:42",2022,11,5,309,19.7616666666667,"RSTSNCA"
"624","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:51:02",2022,11,5,309,19.8505555555556,"RSTSNCA"
"625","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:55:13",2022,11,5,309,19.9202777777778,"RSTSNCA"
"626","A69-9001-17767",-76.4298,34.49297,"2022-11-05 19:56:57",2022,11,5,309,19.9491666666667,"RSTSNCA"
"627","A69-9001-17767",-76.4298,34.49297,"2022-11-05 20:01:06",2022,11,5,309,20.0183333333333,"RSTSNCA"
"628","A69-9001-17767",-76.4298,34.49297,"2022-11-05 20:03:28",2022,11,5,309,20.0577777777778,"RSTSNCA"
"629","A69-9001-17767",-76.4298,34.49297,"2022-11-05 20:05:07",2022,11,5,309,20.0852777777778,"RSTSNCA"
"630","A69-9001-17767",-76.4298,34.49297,"2022-11-05 20:10:25",2022,11,5,309,20.1736111111111,"RSTSNCA"
"631","A69-9001-17767",-76.4298,34.49297,"2022-11-05 20:12:41",2022,11,5,309,20.2113888888889,"RSTSNCA"
"632","A69-9001-17767",-76.4298,34.49297,"2022-11-05 20:16:01",2022,11,5,309,20.2669444444444,"RSTSNCA"
"633","A69-9001-17767",-76.4298,34.49297,"2022-11-21 05:14:57",2022,11,21,325,5.24916666666667,"RSTSNCA"
"634","A69-9001-17767",-76.4298,34.49297,"2022-11-21 05:22:48",2022,11,21,325,5.38,"RSTSNCA"
"635","A69-9001-17767",-76.4298,34.49297,"2022-11-21 05:28:51",2022,11,21,325,5.48083333333333,"RSTSNCA"
"636","A69-9001-17767",-76.4298,34.49297,"2022-11-21 05:31:59",2022,11,21,325,5.53305555555556,"RSTSNCA"
"637","A69-9001-17767",-76.4298,34.49297,"2022-11-21 05:34:22",2022,11,21,325,5.57277777777778,"RSTSNCA"
"638","A69-9001-17767",-76.4298,34.49297,"2022-11-21 05:39:48",2022,11,21,325,5.66333333333333,"RSTSNCA"
"639","A69-9001-17767",-76.4298,34.49297,"2022-11-21 05:44:17",2022,11,21,325,5.73805555555556,"RSTSNCA"
"640","A69-9001-17767",-76.4298,34.49297,"2022-11-21 05:47:44",2022,11,21,325,5.79555555555556,"RSTSNCA"
"641","A69-9001-17767",-76.4298,34.49297,"2022-11-21 06:00:59",2022,11,21,325,6.01638888888889,"RSTSNCA"
"642","A69-9001-17767",-76.4298,34.49297,"2022-11-21 06:03:11",2022,11,21,325,6.05305555555555,"RSTSNCA"
"643","A69-9001-17767",-76.4298,34.49297,"2022-11-21 06:04:29",2022,11,21,325,6.07472222222222,"RSTSNCA"
"644","A69-9001-17767",-76.4298,34.49297,"2022-11-21 06:07:59",2022,11,21,325,6.13305555555556,"RSTSNCA"
"645","A69-9001-17767",-76.4298,34.49297,"2022-11-21 06:10:50",2022,11,21,325,6.18055555555556,"RSTSNCA"
"646","A69-9001-17767",-76.4298,34.49297,"2022-11-21 06:15:37",2022,11,21,325,6.26027777777778,"RSTSNCA"
"647","A69-9001-17767",-76.4298,34.49297,"2022-11-21 06:16:50",2022,11,21,325,6.28055555555556,"RSTSNCA"
"648","A69-9001-17767",-76.4298,34.49297,"2022-11-21 06:42:31",2022,11,21,325,6.70861111111111,"RSTSNCA"
"649","A69-9001-17767",-76.4298,34.49297,"2022-11-21 07:01:15",2022,11,21,325,7.02083333333333,"RSTSNCA"
"650","A69-9001-17767",-76.4298,34.49297,"2022-11-21 07:03:10",2022,11,21,325,7.05277777777778,"RSTSNCA"
"651","A69-9001-17767",-76.4298,34.49297,"2022-11-21 07:58:53",2022,11,21,325,7.98138888888889,"RSTSNCA"
"652","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:05:30",2022,11,21,325,8.09166666666667,"RSTSNCA"
"653","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:16:27",2022,11,21,325,8.27416666666667,"RSTSNCA"
"654","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:25:09",2022,11,21,325,8.41916666666667,"RSTSNCA"
"655","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:28:13",2022,11,21,325,8.47027777777778,"RSTSNCA"
"656","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:34:20",2022,11,21,325,8.57222222222222,"RSTSNCA"
"657","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:51:45",2022,11,21,325,8.8625,"RSTSNCA"
"658","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:53:28",2022,11,21,325,8.89111111111111,"RSTSNCA"
"659","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:55:50",2022,11,21,325,8.93055555555556,"RSTSNCA"
"660","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:57:30",2022,11,21,325,8.95833333333333,"RSTSNCA"
"661","A69-9001-17767",-76.4298,34.49297,"2022-11-21 08:59:45",2022,11,21,325,8.99583333333333,"RSTSNCA"
