collectioncode,catalognumber,scientificname,commonname,detectedby,station,receiver,receiver_depth,tagname,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.586111111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.604444444
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.623333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.6425
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.765555556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.803888889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.878055556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.918333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,8.986388889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.013333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.173055556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.191666667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.230555556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.251666667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.305555556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.378055556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.422222222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.459166667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.590277778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.636388889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.678055556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.71
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.755
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.899722222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.943055556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,9.978333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.01583333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.03527778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.05638889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.08055556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.11027778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.15083333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.18138889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.22388889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.25722222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.30583333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.35166667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.39222222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.42166667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.46277778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.49305556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.53555556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.56888889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.61694444
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.66194444
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.75555556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.79916667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.83444444
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.85333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.89333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.91611111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,10.97944444
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.02277778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.08805556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.11111111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.13944444
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.17805556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.20333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.23611111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.28277778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.32472222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.40333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.44416667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.6425
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.73527778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,11.86194444
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,12.04972222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,12.77388889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.01611111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.34861111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.38527778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.40722222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.43305556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.56138889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.63027778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.66972222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.69666667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.73277778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.83666667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.88777778
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.93861111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,13.98833333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.03638889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.08111111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.11916667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.14361111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.17416667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.21722222
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.25138889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.30138889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.35
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.39555556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.43555556
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.46388889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.50166667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.52666667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.55833333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.60333333
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.64166667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.66638889
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.6975
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.80111111
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.86166667
UNCST,UNCST-21580-2018-06-06,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-21580,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,11,11,14.91222222
